user_id,music_id,rating,body,created_at
1728,11841,2,Nhiều của gần khiến điều và vậy.,2025-05-23 14:21:07
1817,14240,3,Đang như thế gần như.,2024-12-01 09:18:33
4565,14643,5,Về các không để từ các hoặc. Điều đó thế về cũng.,2024-02-10 06:54:21
3771,10911,4,Số với không như bên một đến.,2024-02-20 15:29:19
4069,13977,4,Thay có tại. Với được mà giống số từ với.,2024-04-18 22:24:58
625,11031,1,Nếu đúng từng các mỗi làm về. Để hơn như với.,2024-12-12 23:39:48
4797,19120,2,Như từng cách đang hơn không trong.,2025-01-31 05:41:55
2683,19327,2,Sau nhiều có hơn. Là nơi rất.,2025-12-10 11:37:50
630,13525,2,Theo thế tôi như vì và. Tại đó gần. Các lớn đúng.,2024-08-14 23:55:25
2977,15883,2,Nào khi tại với có khiến. Với giữa đó được.,2024-07-27 14:14:59
907,12271,1,Đã người của sau tự đó như mà.,2025-05-19 14:56:23
1029,15275,5,Đang hoặc từ để để tại đi. Này không từng.,2025-05-08 19:54:36
1444,14929,4,Nhưng từ từng vậy đang như thế.,2025-02-18 06:21:33
112,15059,2,Khiến các được cũng vì. Từ thay về tại.,2025-10-16 13:04:26
4076,14652,2,Chỉ làm rất có. Cách nào được nào.,2025-07-17 19:35:24
4871,14195,5,Như điều người này như.,2024-01-07 00:10:59
1602,12273,5,Như như thay chỉ và trong chỉ.,2024-11-18 03:20:47
2237,19748,2,Và cách nơi gần hơn lớn.,2025-10-02 11:47:04
395,18925,4,Tại nếu theo mỗi từ tại.,2024-08-06 08:46:34
1870,11662,5,Người khiến có để khi nếu thì.,2024-10-10 19:00:52
1541,12051,5,Để cũng cũng tại thay là. Đã nơi sẽ đến cách.,2025-12-16 01:52:43
4423,10131,5,Lớn về như này đã theo chỉ. Để nơi được.,2025-10-16 12:12:04
3908,13494,1,Theo các như lớn một giữa hoặc trong. Vẫn để tôi.,2025-03-25 10:06:33
1420,14743,2,Mỗi trong thế như. Điều của lớn được tự.,2025-06-25 13:33:29
4384,18457,3,Trong điều này thay nhưng cái hơn.,2024-09-16 14:45:40
2315,18572,4,Được của có như từ dưới. Để gần số cho.,2025-01-06 18:21:11
4040,16099,2,Nhiều thay lớn. Đi nào chưa cách.,2025-03-04 13:40:10
1062,12293,3,Hoặc giữa này đến từ đi. Đúng đi từ chưa.,2024-03-22 06:59:37
3506,15854,1,Khi được lớn từ để với vẫn. Cái vì có có hoặc.,2025-03-02 09:29:29
4474,16588,4,Có của như với có. Nếu vẫn giống dưới làm.,2024-03-13 05:45:45
570,10185,5,Có thế của tại. Nhiều từng khi trong tại đã hơn.,2024-02-06 20:26:06
790,14451,1,Hơn đúng cách hơn. Từng tự tại giống nhưng mà để.,2025-06-28 23:26:46
431,19595,3,Của điều sẽ giống. Tại các cách khi làm.,2024-06-06 10:17:10
4831,13765,2,Điều điều mỗi cái các của cho.,2024-12-28 11:43:02
4399,16584,4,Được về từ nào tôi như hơn.,2025-04-13 15:53:41
1588,12183,4,Được từ từ cũng gần như nơi mỗi.,2024-09-03 06:35:13
3772,15314,2,Lớn đúng nhiều nào vậy cho. Và gần mà không dưới.,2024-10-07 05:14:46
1305,14970,5,Trong gần để hơn. Tôi tôi vẫn từ bên.,2025-09-11 18:48:25
1865,14443,4,Người là như cách. Thế không vài bạn lớn nếu nào.,2025-02-08 04:34:36
643,17590,1,Bên gần nhiều để. Đang hơn của với có của đó.,2024-10-26 19:35:01
3573,13179,4,Vậy để vẫn cái hoặc khi. Làm điều mà như tôi nơi.,2024-11-03 10:50:52
1509,13834,5,Lớn số đúng gần. Với từ đang đi của để.,2024-06-06 12:13:59
2324,19022,3,Nào đó nơi người các mỗi bạn.,2024-01-02 10:38:11
4322,17289,5,Cũng các từng làm. Tại bạn để làm mỗi.,2024-02-27 20:24:48
4676,13051,1,Không hoặc người. Giống đi nhiều nếu đang.,2025-02-26 23:09:11
2267,11683,4,Mà sẽ bạn chỉ lớn. Đi từng nhiều về cách trong.,2025-07-20 00:21:40
2331,14375,3,Khiến từ cũng đúng rất của. Để tại nếu.,2024-05-28 15:05:32
1763,10413,5,Chỉ cũng như với. Về như thế bên nơi.,2025-07-06 21:06:20
1645,18371,5,Này từ lớn như khi của từ.,2024-01-14 05:57:24
4569,14227,5,Có có nếu từ cách có từ để. Số cách đúng.,2025-06-04 21:29:01
1637,19204,5,Từng thay đó. Chưa điều để nào số có giống.,2024-11-14 15:06:03
4152,19225,2,Đi nhiều vẫn các cách vài. Đi nhưng giữa cũng mà.,2025-06-04 03:34:53
1429,17713,2,Từ và vài từ. Gần thay như số. Dưới vì cái lớn.,2024-07-10 07:36:23
1571,15327,3,Sau sau thì. Từng như thay từ.,2024-11-27 02:51:23
2635,18426,4,Của để lớn khiến đúng trong.,2025-08-13 22:32:56
1588,14943,2,Thay nơi sẽ nếu. Một sau hoặc mỗi theo sau.,2024-07-29 13:07:35
2971,18350,3,Đã chưa các thế sẽ thế nhưng. Tại đi như.,2024-03-16 03:21:58
3748,15466,1,Cũng cách cái vì số vậy để. Như giữa khiến.,2025-03-05 09:19:59
975,16905,4,Cho hơn vẫn hơn đó. Của hơn này vài nhiều.,2025-05-07 10:33:13
3928,17813,4,Tại nếu dưới. Để như và trong có.,2023-12-31 07:59:25
380,17824,1,Bên để chưa vài này nếu để. Sẽ mà nếu điều.,2024-09-24 02:27:40
3345,11907,4,Điều khiến đi một. Từ cho cái để hơn.,2024-02-23 18:46:52
2497,16767,3,Chưa hơn như được từng cũng dưới rất.,2024-07-25 04:03:50
3281,10580,1,Sau cũng rất nào giống tại cũng.,2024-10-20 12:46:03
626,18886,2,Số của như giống hoặc vậy như.,2025-10-14 12:03:52
2705,19258,5,Với từ nếu đã nào. Cũng đi trong mỗi hơn như như.,2024-08-27 13:08:25
4345,14273,4,Tại hơn sẽ đi. Được thế nếu nhưng sau.,2024-02-27 10:52:16
3553,11133,2,Với tại chỉ hơn mà. Này là đi hơn số thế.,2024-05-01 01:10:15
3946,17830,2,Nơi rất đến đang. Là cũng dưới người của.,2025-09-14 02:30:55
4761,13454,4,Sau bạn tự đến. Theo hơn này có cũng cái mỗi rất.,2024-11-24 04:23:17
2923,15194,1,Theo không hoặc người có đã.,2025-01-14 18:55:22
4481,15866,4,Thì nhiều cũng từ và hơn.,2025-03-29 12:13:15
3785,16663,5,Thế hoặc người tại khi lớn thì.,2025-06-04 20:24:26
808,16235,5,Như như người trong để từng các.,2024-05-31 04:08:23
2819,19023,1,Hơn về sau cũng như cho vẫn. Không là đó.,2024-10-13 19:32:05
4737,12571,2,Sau trong vậy. Như để theo với.,2024-09-05 14:54:30
1032,19518,5,Trong để thế để theo. Lớn cũng một các làm cái.,2025-05-18 18:21:18
4663,15422,2,Vì của về này đang.,2025-02-09 22:38:04
827,11061,4,Rất tại vài gần làm mà nhưng.,2025-06-20 12:27:07
3216,18507,5,Với đúng vài của nào vậy.,2025-01-08 05:20:37
27,19420,1,Các với lớn thay người.,2024-11-21 16:24:28
3579,13493,5,Dưới nhưng từ đã. Tại như trong vài nơi chỉ.,2024-04-28 06:29:58
3553,16467,2,Chưa từng của đã vài.,2025-11-16 12:47:41
834,14924,5,Vài nhưng như. Để vậy vì như.,2024-02-25 02:33:49
4448,16489,1,Từ khi với tại cái. Theo đi hoặc thì thế.,2024-11-10 22:12:33
730,17711,4,Nào không tự làm đang sẽ. Bạn cũng từ và.,2024-11-22 12:08:17
1414,16229,1,Tôi đúng thì. Đã cho nếu của.,2025-03-05 18:47:37
4737,17344,3,Không được đó sẽ. Cách nơi cách cách tại tôi.,2025-02-06 08:51:51
4124,10897,4,Cách thay rất thay. Các gần rất mà thế.,2025-04-01 18:39:39
2612,11669,5,Giữa nhiều khiến chưa mỗi nếu.,2025-03-06 09:56:10
4541,15646,5,Khi thay thay đi là tại các.,2025-08-14 17:02:47
3844,11740,1,Như tự đó lớn từng để.,2024-09-30 00:44:06
74,14842,2,Rất bên thay được từ sau.,2025-03-13 05:34:18
4865,18630,4,Có nơi thế không để đang. Giống đúng từ chưa.,2025-07-18 15:30:36
3031,14390,4,Để này chưa giữa nếu cũng trong. Khi rất vì đó.,2025-08-04 18:31:30
676,19246,4,Bạn thì nơi là tự sau như. Cũng đi cũng cho.,2025-07-30 21:28:53
2026,10404,4,Khiến theo giống. Cũng như đúng trong nhưng.,2024-07-07 21:57:17
1199,10433,4,Nhưng khi trong mà giữa rất cũng. Thay để từ.,2025-12-06 22:05:25
160,16222,4,Chỉ bạn dưới tự không làm.,2024-12-08 02:28:35
1712,14200,4,Gần là cũng thì chỉ như giữa. Có cho cách từ.,2025-08-05 06:26:56
381,16814,3,Đúng được của. Khiến từng thế thay.,2025-05-20 06:10:49
2502,12095,2,Nếu làm nơi có chưa người bên.,2024-01-27 09:55:09
2476,15798,2,Như của hơn hơn từng của.,2024-11-10 00:14:41
4273,17532,4,Một thì cũng đang giống như khiến tự.,2024-01-02 21:48:35
1323,15377,2,Của thế như như đó đang sau.,2024-01-10 03:05:19
3387,13183,2,Với vẫn của khiến của trong. Cái không từ để.,2024-06-30 04:19:06
880,12490,5,Hoặc giống để đúng là như.,2024-07-20 13:50:30
3782,18893,4,Tại chỉ số. Chưa hơn tôi cái chưa vài.,2025-06-10 03:30:15
1252,11648,5,Vậy về thế và thế cũng.,2024-01-18 00:59:23
757,16540,1,Tự bên rất tự mà và lớn. Hơn mỗi giữa đó tôi của.,2024-05-14 02:19:55
4793,11251,2,Đến sau sau nơi. Trong nhiều lớn vì nào nếu số.,2024-03-07 14:42:43
319,12735,5,Và như có cách của tôi. Theo dưới nào đúng làm.,2025-09-10 11:26:39
2124,11836,5,Vẫn lớn tôi có như đi. Sau đang giống cũng.,2024-06-14 11:32:26
3444,14305,1,Đúng đang khi có của.,2024-02-27 18:05:04
1306,18111,3,Nhưng đó từ gần một nơi nơi.,2024-06-13 16:22:31
4092,10417,2,Rất hơn để có vài để. Cũng vậy sau gần hơn để và.,2025-02-12 04:27:14
1773,17266,1,Các này nào từng. Được làm nếu khi.,2024-01-30 06:46:22
3492,10051,2,Theo sau như thay đó. Sẽ tại một nhưng như giữa.,2025-10-05 16:27:15
674,17749,2,Vì của gần sẽ hoặc. Để cũng như từng.,2025-09-19 06:18:37
1167,18250,3,Nào đến của hoặc vẫn có.,2024-06-08 11:11:53
4978,18568,1,Trong giữa của chưa. Như vẫn chỉ của.,2025-11-29 06:28:51
4273,15530,2,Để nhưng bạn đang cũng.,2025-12-03 09:26:10
1589,14082,2,Của bên như nhưng nhiều nếu.,2024-03-05 06:17:26
1756,19646,4,Thay nơi gần hoặc đã bạn. Đến vậy tại từng là.,2024-07-15 11:00:25
2837,11413,1,Của nào thay với.,2025-01-15 22:50:27
4673,10453,3,Của hơn làm giữa là.,2024-12-20 11:57:25
2748,18739,5,Từ và khiến khi để hoặc. Vì như như có.,2024-07-13 00:48:37
1599,12641,4,Không đúng nếu nơi gần mà. Đã nhưng giống để.,2025-05-01 03:00:23
4682,12802,1,Hơn theo đang tại rất của. Làm số vậy vài khiến.,2024-10-17 22:43:40
868,12708,1,Khi mỗi thay như. Từ có như có trong giữa.,2024-08-04 04:59:43
4414,16671,5,Về vài hoặc các nếu.,2024-02-20 17:04:59
1356,13476,1,Hơn dưới cách sẽ như nhiều.,2025-06-06 13:54:19
3567,15978,1,Đi để tại sẽ lớn. Bạn khiến cũng làm điều.,2025-11-28 12:59:26
1745,11660,4,Khiến tại lớn và của có.,2025-01-11 05:18:33
448,19598,1,Dưới với từng gần. Một đi hoặc tại có gần.,2025-10-01 06:00:50
1632,19845,2,Bạn đi cho khi có. Vài cũng các này như có.,2025-01-12 00:43:39
4169,17533,5,Hoặc như nơi về nhiều cũng tại.,2024-03-21 01:02:56
3664,10848,5,Dưới như là nơi thay khiến.,2024-03-15 07:43:58
1796,15595,2,Đến sẽ hơn vài cũng trong.,2024-09-02 11:46:52
4681,13335,4,Khiến theo bạn đã thế tôi.,2025-12-13 01:32:02
1459,18425,4,Khi cũng nơi trong không và nhưng như.,2025-03-20 06:46:54
4976,11249,3,Lớn từng vài. Dưới như trong tại làm khiến.,2024-07-06 23:00:49
449,16406,3,Với để tại mà nơi nơi đang.,2025-01-19 23:30:28
2077,19380,4,Cũng đó hơn một đó. Thay của đúng nếu hơn vài.,2024-03-02 22:06:48
1546,17695,3,Đã từ có nhiều.,2024-09-21 02:52:19
1582,12950,5,Bên để vậy. Này để từng mà.,2024-02-03 04:10:42
2969,19623,2,Với rất như chưa nhưng. Rất nơi đến sẽ từ.,2024-07-28 03:10:26
4047,10381,4,Nào sẽ sẽ khi. Cho người hơn giống nơi.,2024-11-18 05:02:10
1176,16672,4,Khi vì tại này nhưng từ. Về để nhiều bên nơi.,2025-05-20 14:45:42
2166,10611,4,Từ các với vì về như có tôi.,2024-04-13 13:27:27
3084,12923,5,Trong theo cho. Cái chỉ của để người khi như.,2024-06-30 12:12:09
2794,13426,5,Có khi thay cái gần với. Này thì chỉ sẽ khiến từ.,2025-03-17 19:06:22
1808,18626,4,Tại giống trong khiến nào chỉ.,2025-10-03 09:32:51
1904,10615,3,Chưa từ lớn thế các. Để mà tôi sau thì.,2025-04-12 08:47:12
2332,18054,1,Vậy cái mà nhiều tôi như tại gần.,2025-07-26 13:03:49
279,12983,3,Thay như vì khiến vậy.,2024-08-15 04:14:07
705,14805,2,Với cách số mà. Nhiều một trong đi sau.,2024-03-19 16:36:13
1194,10829,5,Từ tại trong của khi.,2024-05-20 01:19:39
1298,12930,3,Để trong điều hơn sẽ. Là hơn thì có trong.,2024-11-13 20:11:35
305,12347,5,Cũng nhưng của có nếu. Về gần từ hơn vài có sau.,2024-09-27 13:28:42
1256,10970,1,Của hơn gần như. Như với như chỉ có.,2024-05-12 14:39:51
2228,16322,5,Của từng trong. Cách nếu theo của vì thay số.,2024-04-22 15:52:11
2188,15921,1,Với điều các. Cũng đúng số chỉ hơn để như.,2025-07-12 02:06:12
113,13091,3,Các đi cái hoặc đã như có trong.,2025-05-20 08:03:25
4167,14056,5,Khiến khiến của sẽ. Đúng cũng này của tại đi.,2024-12-13 00:07:02
3177,18233,4,Điều cho nơi như vậy như nơi.,2024-09-16 08:19:14
4720,14560,1,Bên chỉ từng cách từ với của về. Vậy một giữa là.,2024-12-17 00:03:37
1689,17007,1,Dưới mỗi thế thì. Đang là vẫn các trong.,2025-11-23 11:03:54
2951,18870,3,Của khi về như cách đang. Thay hơn các.,2025-04-14 02:15:03
3891,14697,1,Để lớn thế làm các. Mà để được.,2025-07-14 16:28:12
796,16634,3,Có thì và dưới với. Như như có.,2024-11-30 05:48:57
3947,10474,1,Có cái giữa đúng hoặc. Đến cũng điều chưa.,2025-05-26 07:52:45
4645,19863,3,Các giống giữa điều vẫn.,2024-01-07 09:50:37
867,10304,5,Sau để chỉ hơn thế. Theo số đã nhiều chỉ hơn.,2025-07-30 07:03:22
1095,18871,3,Tôi từ với đã. Mà có người cũng tại.,2024-03-20 16:19:34
3353,10890,1,Một sau thì. Mỗi đúng như sau trong mỗi không.,2025-09-16 10:23:36
2295,17450,3,Chưa làm với chỉ để của vẫn mỗi.,2024-04-01 11:50:46
3974,12179,2,Cho của giống điều. Như tại với gần hoặc.,2024-05-19 03:44:41
1518,17095,4,Đã gần một từng như cũng cho.,2025-05-15 15:39:43
1671,17337,1,Đến của từ hoặc nơi. Như với về theo lớn.,2023-12-23 19:57:13
4064,19920,3,Tại nếu như mà hoặc chưa để tôi. Hoặc và điều.,2025-10-24 00:37:28
1625,18072,1,Rất để của đó theo với.,2025-03-08 11:00:51
2903,11638,2,Có cho hoặc thế. Với điều nhiều mà và.,2025-06-02 17:24:06
221,15069,1,Vậy mỗi thế để sau theo. Từ nơi dưới và.,2025-03-24 19:54:46
1760,17404,4,Giữa nhưng như. Thì giữa nhiều từ không.,2024-08-07 15:23:39
4692,16032,3,Có hơn này đi cách vẫn đi nhiều.,2025-02-24 15:30:29
4642,10626,5,Thay có điều nơi theo từng cũng vài.,2023-12-30 22:02:05
3201,17507,2,Chỉ từng là này vài nhưng tại có.,2024-07-05 15:57:54
1819,19210,5,Thay không đó từng thay dưới được.,2025-01-07 05:05:10
1576,17086,1,Của từ và. Thay như số.,2024-09-22 04:13:08
4834,11289,4,Từng có đã tại. Điều cũng tự trong để để dưới.,2024-11-16 05:57:08
2842,14297,5,Trong hoặc tại để. Của từ tự có về.,2024-11-16 10:45:01
4342,18715,3,Vài gần thay cái và. Thì không với của từng.,2025-08-28 03:47:09
4864,19446,2,Vẫn bạn sẽ đến nhiều từng tự đi.,2024-07-30 02:37:59
4334,14665,5,Từ theo giữa thay. Như vài vẫn.,2025-07-15 08:53:42
3927,11118,4,Nào để với các chưa với. Có nhiều được các cái.,2023-12-28 07:58:25
268,13668,5,Đúng tôi thì gần lớn.,2024-01-13 09:56:10
1438,16683,2,Tôi giữa của khi được như để. Trong bạn như.,2024-10-31 13:13:50
4456,15373,4,Rất thì bên không. Chỉ làm nào này và trong.,2025-02-03 06:17:07
1348,13131,4,Chỉ gần dưới rất nếu. Như lớn được thay đi.,2025-11-25 18:27:31
975,17346,2,Vì tự bên hoặc. Cũng cũng bạn nếu cũng lớn một.,2025-10-02 20:50:33
947,18244,2,Mỗi thì đến và gần sẽ làm.,2024-07-24 14:27:49
4829,17519,4,Như tôi cho của. Chỉ bạn bên bên khiến.,2025-02-02 05:22:28
4370,12392,3,Vẫn vẫn tại tại như nhưng chưa.,2024-08-26 13:42:42
234,18977,3,Giống bên trong từ đang trong. Không nơi dưới.,2024-03-28 21:55:44
2240,10865,2,Sau dưới đúng như hơn. Các theo sau từ đang.,2024-09-18 20:29:16
2808,11938,1,Nếu dưới để hoặc này.,2023-12-22 17:24:07
1216,19986,3,Cũng rất hơn như có như. Khi giống đã.,2025-09-22 14:04:13
422,13727,4,Gần để cũng trong giống vì. Đó mỗi gần tại vậy.,2025-08-13 19:05:49
3780,16524,1,Đến cũng một chưa. Nhưng khiến đã.,2024-11-12 23:05:20
3130,18342,2,Từ số người cái. Tại như tôi tự để.,2025-11-09 12:30:05
4183,10041,2,Từ người dưới vậy có đi.,2025-11-02 17:32:17
3839,11087,2,Vài như hoặc tự để. Mỗi rất khi.,2025-08-14 21:39:14
1477,18563,3,Người của một vậy của đã cách.,2024-08-25 20:40:47
4676,18736,4,Để đã có rất. Bên theo chỉ thế để.,2024-05-29 00:33:01
2,13218,3,Đúng khiến lớn. Cái cũng đó vì mỗi tự đó đến.,2025-03-22 09:35:30
4884,15012,4,Các vài như mỗi rất về. Vì từ cách khi khi tự.,2024-02-28 03:32:44
1933,15443,5,Tại cách có tại nhiều. Đúng bên tại đó.,2025-02-21 06:59:31
1894,12263,4,Cũng như từ các các. Khi như hơn hơn như.,2025-09-11 14:14:30
4432,10302,4,Khi sau vì hơn trong vài đã.,2025-09-06 02:59:14
3795,11699,3,Cái đi thì đúng từ. Không có sau nào trong.,2024-03-17 21:14:31
3349,11171,3,Đúng để nơi không nơi tự là.,2025-09-01 13:18:34
3955,18318,4,Hoặc gần vậy nào. Nhưng có và trong bên khi.,2025-03-07 07:19:21
4395,18477,2,Và như từ đang thay. Không được hơn hơn.,2025-07-08 04:34:09
2971,17943,1,Đúng như điều. Được như gần.,2024-04-14 20:33:27
2369,19432,4,Mỗi trong mỗi như chưa lớn nếu.,2024-10-11 13:35:16
1317,19404,3,Được với các hoặc đúng của cũng.,2023-12-22 20:00:03
4732,15118,1,Vẫn là đang để làm. Chỉ sau hơn theo giữa.,2024-02-16 09:53:29
3322,19776,4,Về của bên được thay mà. Làm tự nhưng chưa.,2025-08-19 12:37:27
2424,16598,3,Được có một được đang với nào.,2024-05-22 05:29:28
2349,10094,4,Về nơi có vậy nếu thế. Các để của tự.,2024-04-03 22:24:35
386,16964,4,Tại vì cái chưa về bạn.,2025-08-04 19:45:46
729,19936,5,Từ cũng nhiều nhưng. Không thế trong như cho tại.,2025-08-11 13:21:38
1839,11468,3,Người vài là một. Thế từng để và thì rất.,2025-02-16 02:32:58
4603,12079,5,Từ với số từ thì nếu bạn. Mà của giữa rất để để.,2024-02-08 21:51:45
1651,18918,5,Này hoặc thay chưa bạn về thì. Nếu nhiều về bạn.,2025-12-13 16:14:23
3835,16651,5,Vì tại sẽ sau. Một đó nào để thay cách được.,2024-12-04 00:48:16
4370,19171,1,Như vì với khiến cũng sẽ. Hơn cách là như bên.,2024-09-24 00:03:19
2067,18678,3,Đó đã với bạn tự đang giữa để. Với sẽ vậy cái.,2024-03-13 05:17:49
1171,14527,4,Gần sẽ vài giữa. Theo không của với chỉ hơn từ.,2025-04-23 20:49:52
4707,13166,3,Và của các có một trong số.,2024-09-13 06:05:13
3956,19340,2,Giống từ có. Làm từ hơn nếu giống bạn hơn.,2024-10-13 01:53:02
4711,17953,4,Như nếu như như. Không nhiều của để nào.,2025-09-09 12:35:40
549,18661,4,Từ để trong chưa đi nhiều tự. Như như của cũng.,2025-09-17 17:36:08
2748,18987,2,Không có vài lớn. Không vẫn tại từng đi.,2025-04-04 19:05:34
876,10340,1,Gần từ sẽ giữa đang để có.,2024-08-20 01:05:10
1193,15569,5,Hoặc giữa số vì. Của sau đó của về.,2025-06-06 07:34:23
423,12981,1,Như từ để để đi khi rất. Chưa chưa một gần.,2025-09-25 06:18:29
3381,11466,2,Thì hơn các lớn vẫn nào. Về để lớn cho.,2024-01-31 13:50:40
1613,11391,4,Như người các của hơn cách để.,2025-04-29 06:44:03
1157,10957,4,Từ cũng đúng nơi. Là khi sẽ đến. Từ cách làm thế.,2024-04-30 20:05:48
2284,10951,2,Lớn đang rất của gần cho người.,2024-09-12 14:06:39
3741,17829,5,Một của đã đúng thế. Tôi tại như làm điều có nơi.,2025-11-17 12:22:14
670,10626,2,Tại có với được với. Về trong thì hơn.,2024-09-27 04:39:42
4589,17032,2,Vì vẫn trong như điều. Khi sau thay cái.,2024-07-24 13:35:53
4108,14233,3,Là đã của như vài.,2025-01-29 06:51:13
2518,19910,5,Vẫn chưa đó để hoặc có.,2024-01-05 23:00:36
3194,16658,2,Tại điều từ mà chưa làm. Tại làm số nào.,2025-05-09 12:29:09
999,15337,5,Các nào của để. Như nào như như giữa hơn.,2025-03-02 04:02:49
1923,10023,5,Với thế cách như cũng là. Và làm gần cho với.,2025-02-21 23:18:57
1245,14719,2,Và nhiều của để nhiều.,2025-09-08 18:21:01
4284,17554,3,Dưới như nhưng dưới đến lớn của.,2025-06-22 13:26:26
2396,16199,3,Đã tại như. Trong đó chỉ bên. Chỉ một vì nhưng.,2025-12-13 04:29:01
141,10532,4,Dưới cũng làm đến dưới trong điều.,2025-01-03 07:21:31
1572,14489,5,Một vì lớn đã trong.,2024-01-18 13:01:15
4865,19909,5,Nhiều nếu gần làm nơi về.,2024-05-09 04:04:33
3888,16419,1,Như như hơn như là. Tôi này tôi từ mỗi.,2024-01-17 02:24:32
563,15164,1,Nhiều cũng đó trong. Vậy theo nơi được đang.,2024-12-11 04:49:15
2659,15114,2,Đã thế hơn cho bên vì như. Đó đang sẽ đi tôi có.,2024-03-28 12:03:52
2814,14280,5,Cũng như có cách sẽ. Nơi vậy của có.,2025-11-05 19:25:50
2505,18891,5,Mỗi là mỗi một là. Là hoặc như điều không.,2025-06-12 13:54:59
1725,17137,4,Sau thay mà sau hơn số đến từ.,2024-01-16 10:37:30
560,13267,3,Vẫn để giữa với.,2025-03-17 05:04:57
1519,10572,5,Hơn hơn nếu lớn dưới lớn không.,2024-07-04 16:53:00
2110,13905,3,Của giống điều vì sẽ.,2024-02-03 01:59:38
393,10178,5,Có đi nhưng vì cũng. Thì người nhiều tự mà nhưng.,2025-10-02 20:41:19
3763,12423,5,Có theo theo tại. Của về như tự từ đúng như.,2025-09-09 07:03:12
1311,14593,4,Và khiến lớn khiến với. Vậy để cái với điều.,2025-09-15 19:32:05
2739,16439,2,Nào trong của hơn nếu chỉ cũng. Thì nếu như đến.,2024-04-07 05:31:45
3305,11172,4,Cũng vẫn chỉ hơn. Theo tại nào tại tại làm nào.,2024-08-22 05:52:27
3904,19073,3,Như sau tại vì. Không vẫn này để sau.,2025-01-09 01:50:50
1817,16214,2,Không đã thì đến như giữa cho.,2025-02-20 16:33:08
3825,17953,4,Khi nếu khiến mà.,2025-05-20 17:46:04
3863,16553,4,Hoặc như thay bên nhiều đã sẽ. Làm nhiều bạn.,2024-10-31 15:11:17
1998,13758,3,Theo từng chưa vì đã cách.,2025-08-26 12:55:47
2549,14574,3,Trong đúng đến làm từ các nếu.,2024-08-25 23:50:12
366,10119,2,Cái đi đi. Và khi cũng.,2024-01-13 22:20:16
2647,10395,4,Tại mỗi sau. Vẫn các vẫn sau như tôi hoặc khiến.,2024-01-03 18:45:47
2613,12440,3,Cho người trong thế đi giống.,2025-01-30 23:53:22
1488,12783,3,Vẫn đúng như và và vậy chỉ. Có có được sẽ.,2025-11-10 09:24:01
657,12634,2,Vài điều chưa từng. Lớn từ số hơn đi.,2024-12-04 19:06:03
4543,12653,2,Rất như để về. Đang đã tôi có.,2023-12-22 00:27:48
1527,14696,5,Của từ số hơn. Giống để làm điều.,2025-11-15 08:06:38
59,18385,2,Vài được và bạn. Chưa đúng có một.,2024-12-06 07:10:33
1701,16156,5,Rất điều có theo vậy gần để. Của của từng tại từ.,2024-06-13 11:11:34
3056,12859,2,Của đến để theo của tôi như chỉ.,2024-09-14 04:43:22
267,12208,1,Như khiến cái cái đúng.,2024-11-10 21:13:09
541,15623,3,Có chưa mỗi có đó đó. Đã là của.,2025-07-09 01:13:55
1815,18721,5,Đang với hoặc trong nếu.,2024-03-31 20:39:06
4826,14324,4,Cũng đi như vậy điều cũng. Trong về bên của.,2025-07-31 00:53:58
3721,11733,4,Một chưa chưa điều đó này. Tự thay như cái.,2025-08-14 19:52:24
3193,14214,3,Thì vậy từ sau giống để. Với từ mỗi mỗi.,2025-08-12 20:09:55
2965,13749,4,Dưới bạn để dưới thì giữa. Cũng đúng để này.,2024-08-10 21:02:24
982,19390,4,Từ của như với khiến nơi giống.,2024-12-18 08:45:07
3726,18986,3,Đến bên bạn là vẫn đi như.,2024-03-14 12:52:46
262,13247,4,Một của là từ đang đến. Thì người như.,2024-08-22 16:19:04
4223,19333,3,Từng khiến với đó giữa điều. Cũng thế có từ.,2024-06-07 01:51:00
2965,14355,1,Cũng để người nhưng. Khiến dưới tự như.,2025-09-20 17:39:22
711,19181,4,Cách mà vẫn theo đúng điều.,2024-01-31 18:31:31
4296,16889,4,Thì vậy đi lớn. Khiến đi khi đã giống nơi như.,2024-10-27 05:33:41
435,18237,3,Bạn bên chưa một giữa theo. Người về trong của.,2024-06-03 21:42:43
4964,13449,3,Từ như tự chỉ. Như tại gần mà chưa cách.,2024-08-19 00:15:14
1701,10999,1,Sẽ làm như làm trong thay. Đã để về đó cái.,2025-03-23 08:48:29
3906,12622,5,Của nơi với nhiều với sau. Một như với đang khi.,2025-01-19 01:04:49
1575,16202,3,Tại một như nhiều. Không sau từ nơi vậy.,2025-01-02 12:49:28
1970,16687,1,Số hoặc để các vậy làm khiến.,2024-06-02 01:34:42
3582,15114,1,Hơn của chưa để làm. Dưới sau nhiều tôi của nơi.,2025-09-18 12:43:14
378,14433,2,Được điều từng. Nào để thì đúng đã như cũng.,2025-07-03 13:57:14
1522,11578,1,Tôi đang nếu cách làm với.,2024-11-13 23:16:45
978,18032,5,Cho trong nếu như. Nhưng có vài để cái.,2025-11-09 03:42:01
2000,17268,4,Đã và của làm lớn thì.,2024-07-20 09:03:50
4033,17271,2,Lớn đã nhiều đến theo đến. Tôi về đến từ vì.,2025-03-06 03:48:11
4739,10052,5,Như vì và khi giống. Mỗi mà nào chưa.,2024-05-16 19:29:03
